ID,Delay
1,4.76215367965368
2,10.965166666666667
3,10.965166666666667
4,11.545481823731825
5,11.18166666666667
6,10.490904761904762
7,14.431976190476194
8,13.41919782994783
9,7.959702380952384
10,18.11568253968254
11,12.688649184149183
12,22.496083333333328
13,4.501150399308293
14,10.182752525252528
15,12.441813492063494
16,10.951535714285715
17,12.011166666666668
18,21.340083333333336
19,13.509367216117221
20,23.745333333333342
21,14.732848484848482
22,11.364049117549119
23,12.242202380952381
24,14.444368536585609
25,13.82509090909091
26,13.176666666666666
27,13.503134268509264
28,15.978528860028861
29,12.02321933621933
30,10.984151515151517
31,10.984151515151517
32,8.2096153013653
33,11.535583333333333
34,10.851309523809523
35,17.34892358071925
36,11.683142857142856
37,6.021350177600176
38,15.871428571428574
39,10.490904761904762
40,14.415992063492059
41,10.951535714285715
42,2.9097718670218655
43,10.810190476190478
44,10.810190476190478
45,22.653777039137335
46,21.3305757020757
47,7.117045621045623
48,3.8823333333333316
49,13.290666666666667
50,11.82530541680542
51,15.425202380952383
52,14.732848484848482
53,9.078738095238096
54,9.603527056277054
55,7.799376984126983
56,11.32857142857143
57,12.78382142857143
58,16.14012698412698
59,12.610808108558109
60,10.810190476190478
61,10.298688492879673
62,18.401064102564103
63,16.415666666666667
64,18.077119047619046
65,10.851309523809523
66,15.932150793650797
67,11.273
68,9.848738095238094
69,10.067607170607168
70,12.257083333333332
71,10.177944444444444
72,11.364049117549119
73,10.810190476190478
74,10.66482930957931
75,7.117045621045623
76,11.019607142857142
77,16.172904928404932
78,12.206777777777779
79,11.66273593073593
80,11.5025
81,15.210575396825396
82,10.984151515151517
83,26.652789682539677
84,10.984151515151517
85,12.847797619047618
86,11.001428571428571
87,11.326190476190478
88,21.3305757020757
89,11.53402380952381
90,16.14012698412698
91,12.770261904761902
92,17.76348015873016
93,11.66273593073593
94,13.590500000000002
95,29.82444055944056
96,14.350757936507925
97,17.609658730158728
98,17.76348015873016
99,4.196130952380952
100,12.335116161616158
101,11.025666666666666
102,11.66273593073593
103,16.215823593073598
104,10.810190476190478
105,12.72869047619048
106,8.115345238095239
107,4.501150399308293
108,14.444368536585609
109,14.341349206349205
110,11.13
111,10.467468253968255
112,23.745333333333342
113,19.715127344877338
114,14.526839743589738
115,11.273
116,12.610808108558109
117,14.431976190476194
118,18.752999999999997
119,10.951535714285715
120,7.348789682539684
121,12.741380952380956
122,16.554261904761905
123,14.456667748917752
124,24.542746031746034
125,11.5025
126,17.76348015873016
127,2.4591825396825397
128,12.335116161616158
129,13.435714285714285
130,11.18166666666667
131,10.984151515151517
132,11.66273593073593
133,23.63166666666667
134,22.57520695970696
135,14.444368536585609
136,23.110206349206347
137,10.298688492879673
138,11.033333333333335
139,12.610808108558109
140,13.14377489177489
141,11.791813852813851
142,31.623449494949497
143,18.273333333333333
144,11.66273593073593
145,17.04828571428571
146,11.033333333333335
147,14.732848484848482
148,5.890040338316655
149,5.456492243867242
150,8.34963888888889
151,9.65
152,13.340272771346298
153,13.075666666666667
154,17.609658730158728
155,10.02023015873016
156,15.978528860028861
157,17.083333333333332
158,11.210916666666668
159,16.415666666666667
160,7.348789682539684
161,9.65
162,15.207055555555556
163,13.435714285714285
164,4.501150399308293
165,11.555999999999997
166,13.653785714285714
167,13.479814824064832
168,9.08318528693529
169,10.298688492879673
170,7.959702380952384
171,12.063749999999997
172,7.348789682539684
173,13.340272771346298
174,12.1455168099874
175,21.096023809523814
176,14.350757936507925
177,14.031753968253968
178,9.393858585858583
179,4.262392496392497
180,12.384011904761905
181,10.067607170607168
182,10.985690476190475
183,10.684380952380952
184,20.807
185,16.603333333333335
186,12.242202380952381
187,16.172904928404932
188,5.456492243867242
189,15.9864620036826
190,10.067607170607168
191,12.72869047619048
192,10.851309523809523
193,15.978528860028861
194,16.36815476190476
195,11.001428571428571
196,7.876931429681429
197,19.224662337662338
198,17.461000000000002
199,11.66273593073593
200,16.484921911421914
201,13.41919782994783
202,9.689675629925633
203,11.448773809523809
204,12.333020324446796
205,13.675261904761904
206,11.0
207,22.415597402597406
208,11.364049117549119
209,7.06388095238095
210,14.014634920634917
211,12.76
212,14.61361904761905
213,16.8075
214,16.68691666666667
215,11.655
216,13.13224603174603
217,11.345
218,20.617714285714285
219,10.900583333333334
220,12.48457142857143
221,20.617714285714285
222,12.819285714285716
223,23.69
224,7.723333333333332
225,11.11888888888889
226,11.066833333333333
227,6.914
228,11.3
229,12.802151515151515
230,14.422238095238097
231,8.175535714285715
232,11.3
233,12.677075396825398
234,9.8255
235,11.081333333333331
236,11.155
237,11.682
238,5.12
239,10.148333333333333
240,2.2425
241,15.6925
242,11.715
243,15.95358333333333
244,15.021214285714287
245,10.997333333333334
246,0.5
247,12.633666666666668
248,10.836857142857143
249,11.661499999999997
250,10.147222222222222
251,12.76
252,12.203738095238092
253,19.138571428571428
254,10.43
255,13.587361111111111
256,11.16
257,15.021214285714287
258,11.726666666666665
259,12.73
260,0.5
261,10.456666666666665
262,2.2425
263,11.726666666666667
264,11.235666666666667
265,6.914
266,13.922476190476191
267,12.045
268,11.387833333333333
269,10.374952380952381
270,11.783499999999998
271,30.556932234432235
272,15.021214285714287
273,5.8420000000000005
274,11.353928571428572
275,7.310499999999998
276,8.175535714285715
277,34.66166666666666
278,16.8075
279,28.04
280,4.030666666666667
281,12.116142857142856
282,11.618880952380954
283,9.255071428571428
284,11.950714285714287
285,10.493416666666667
286,10.97
287,11.305
288,14.043539682539679
289,6.072333333333335
290,10.88
291,17.70090476190476
292,13.0992380952381
293,16.5375
294,14.32892857142857
295,12.238333333333333
296,14.065333333333333
297,11.120333333333333
298,12.444999999999999
299,11.063571428571429
300,10.863333333333335
301,13.424583333333334
302,13.074166666666665
303,10.043095238095239
304,13.387738095238094
305,20.83916666666667
306,13.085833333333335
307,11.65
308,11.36757142857143
309,42.36
310,12.026666666666667
311,11.0
312,11.47
313,2.2425
314,16.926666666666666
315,9.7475
316,4.552257575757576
317,11.3225
318,29.400317460317453
319,28.04
320,18.70203007518797
321,14.85
322,14.85
323,14.055333333333333
324,11.931666666666665
325,11.933333333333332
326,10.997333333333334
327,10.735119047619047
328,12.045
329,1.5
330,14.491000000000001
331,13.785555555555554
332,12.045
333,2.636
334,11.088888888888889
335,9.358666666666666
336,10.44
337,11.11888888888889
338,11.16
339,11.313333333333333
340,16.8075
341,6.072333333333335
342,12.726769841269842
343,11.237333333333334
344,12.582
345,24.777380952380955
346,24.777380952380955
347,11.682428571428572
348,13.65
349,14.626666666666665
350,30.556932234432235
351,12.27
352,14.043539682539679
353,11.418333333333333
354,15.201333333333334
355,23.938666666666673
356,11.503333333333332
357,6.914
358,12.633666666666668
359,12.677075396825398
360,10.822376984126986
361,7.286880952380951
362,11.710999999999999
363,6.1983489010989015
364,11.11888888888889
365,13.424583333333334
366,9.993031746031745
367,12.48457142857143
368,11.385
369,5.12
370,13.94
371,4.777922077922078
372,12.75
373,8.175535714285715
374,12.5625
375,5.8420000000000005
376,10.493416666666667
377,11.636785714285715
378,14.85
379,11.665107142857142
380,10.016428571428571
381,30.556932234432235
382,4.552257575757576
383,12.706444444444443
384,5.8420000000000005
385,17.73
386,1.5
387,11.385
388,13.26029761904762
389,11.782777777777778
390,14.043539682539679
391,20.83916666666667
392,12.208333333333336
393,7.064
394,4.552257575757576
395,11.51
396,11.503333333333332
397,11.152619047619048
398,12.116142857142856
399,10.836857142857143
400,5.8420000000000005
401,8.175535714285715
402,11.368809523809523
403,6.125972222222224
404,14.913333333333332
405,11.047142857142857
406,4.777922077922078
407,10.822376984126986
408,11.0
409,7.199945054945054
410,30.556932234432235
411,11.387833333333333
412,15.021214285714287
413,13.279071428571429
414,11.357380952380952
415,11.277000000000001
416,10.43
417,12.1985
418,23.559464285714284
419,11.237333333333334
420,13.65
421,10.781166666666667
422,34.145
423,30.554238095238098
424,12.082261904761904
425,24.84
426,12.007238095238097
427,11.909166666666666
428,11.1525
429,11.991666666666665
430,4.5905000000000005
431,10.63
432,10.773885281385281
433,11.505
434,10.915
435,10.578869047619046
436,2.2805
437,11.164571428571428
438,11.1525
439,11.151499999999999
440,11.220874458874459
441,11.0
442,11.280333333333335
443,10.941666666666665
444,10.63
445,15.039996392496397
446,34.145
447,9.573333333333334
448,12.149907647907646
449,15.039996392496397
450,14.036845238095239
451,11.5575
452,11.220874458874459
453,7.855714285714286
454,13.337630952380948
455,12.510071428571429
456,13.599166666666665
457,11.09345238095238
458,6.909833333333333
459,11.219523809523812
460,14.272
461,12.079404761904764
462,10.845333333333333
463,11.998333333333333
464,9.573333333333334
465,14.036845238095239
466,14.645380952380952
467,10.836666666666666
468,10.941666666666665
469,10.685452380952379
470,10.7675
471,16.301666666666666
472,10.67
473,11.06
474,12.936666666666667
475,10.783333333333335
476,11.94
477,11.490666666666668
478,11.05240909090909
479,11.0
480,11.68845238095238
481,13.42640476190476
482,11.0
483,11.459833333333334
484,11.476666666666665
485,13.093
486,11.833333333333332
487,10.99
488,11.0
489,12.936666666666667
490,11.024166666666666
491,3.312
492,10.845333333333333
493,11.100999999999999
494,11.206666666666667
495,10.4675
496,19.33380952380952
497,13.958333333333336
498,14.964996392496396
499,13.33
500,17.19
501,11.34
502,16.094297619047616
503,15.704166666666666
504,17.235
505,24.84
506,10.635682539682543
507,12.012666666666666
508,10.073333333333332
509,18.5875
510,12.149907647907646
511,12.082261904761904
512,11.0
513,15.750666666666666
514,10.972999999999999
515,11.505
516,10.836666666666666
